,fitness,weeks,density,RMSE_drive_A,RMSE_drive_B,RMSE_female_A,RMSE_female_B,combined_weight
2,0.7,4,6,0.583134112624925,0.583450470754189,289.779144162548,287.468341649416,5.37766471565794
3,0.7,4,6.5,0.622254119757176,0.622307071115703,296.121471786537,297.881068084527,5.61844151441006
4,0.7,4,7,0.620078127497806,0.620311690271043,316.107830832054,316.68781999352,5.82201099590312
5,0.7,4,7.5,0.598537007741153,0.598614537264373,336.442348643864,336.416051333444,5.95793956739714
6,0.7,4,8,0.592952077988907,0.59339616740541,343.979510848355,344.250161593785,6.02119880597301
7,0.7,4,8.5,0.574906239468717,0.575156696296356,364.137028204895,363.717121857826,6.16800930310027
8,0.7,4,9,0.575065602035804,0.575449523820615,360.588653515363,363.093218280924,6.14640290480534
9,0.7,4,9.5,0.537977797911608,0.538425435439049,415.906544676865,418.152559728398,6.60702914530795
10,0.7,4,10,0.53804970233701,0.538278647157418,408.629377189644,411.180525431467,6.52917282156196
11,0.7,4.5,6,0.637700638724987,0.63751937453783,264.1190792504,260.299136050289,5.2967914325539
12,0.7,4.5,6.5,0.626006021629666,0.626025938810323,278.287631270515,276.465550383017,5.4182066124359
13,0.7,4.5,7,0.62255715664491,0.622526619956521,283.343347589263,280.329220417946,5.45347877153378
14,0.7,4.5,7.5,0.614733497775355,0.614835026435202,294.244548062866,296.429799842038,5.5716864657007
15,0.7,4.5,8,0.588872350755782,0.58910545072656,325.46004527977,328.25676158751,5.81716035010115
16,0.7,4.5,8.5,0.591620435089687,0.591787290941241,327.996131690579,327.886318534472,5.83905632149671
17,0.7,4.5,9,0.555833160259987,0.556032452316063,357.178750528886,359.208629088206,6.0327277374763
18,0.7,4.5,9.5,0.548107983645141,0.548913895689162,368.840827033768,370.542992253401,6.12980914088943
19,0.7,4.5,10,0.560299782970717,0.560572417769804,362.994448897631,366.368980716698,6.12086501245038
20,0.7,5,6,0.646706029488735,0.646749914359894,236.54700274523,234.866749856517,5.04264694584946
21,0.7,5,6.5,0.628294096944669,0.628148151566998,265.951131892027,266.085577509884,5.30288619413246
